timestamp_iso,clone_count
2026-01-10T12:46:41.098201,9
2026-01-10T12:47:38.668841,9
2026-01-10T12:48:22.758512,9
2026-01-10T12:49:05.639306,9
2026-01-10T12:53:46.495380,9
